1052,Marion,Utah
1053,Lake Leelanau,Michigan
1054,Creswell,Oregon
1055,East Chicago,Indiana
1056,Pharr,Texas
1057,Orient,New York
1058,Canoochee,Georgia
1059,Paulsboro,New Jersey
1060,Morgan City,Louisiana
1061,Valley,Washington
1062,Lake Ozark,Missouri
1063,Yetter,Iowa
1064,Junction City,Ohio
1065,Pascoag,Rhode Island
1066,Bond,Mississippi
1067,Langley,Washington
1068,Braxton,Mississippi
1069,Milford,Indiana
1070,Surprise,Arizona
1071,Mount Airy,Georgia
1072,Kake,Alaska
1073,Grandview,Ohio
1074,Ocean City,Washington
1075,Melvin,Michigan
1076,Meadow,Utah
1077,St. Jo,Texas
1078,Waverly,New York
1079,Aurora,Oregon
1080,Indian Shores,Florida
1081,White Plains,North Carolina
1082,Wauwatosa,Wisconsin
1083,Ten Broeck,Kentucky
1084,Greybull,Wyoming
1085,Crockett,California
1086,Driftwood,Pennsylvania
1087,Butte,Alaska
1088,Kent,Ohio
1089,El Refugio,Texas
1090,Evansville,Wyoming
1091,Casa Blanca,Arizona
1092,Rosemont,Pennsylvania
1093,Low Mountain,Arizona
1094,Portland,Maine
1095,Mayodan,North Carolina
1096,Santa Claus,Indiana
1097,South Boston,Virginia
1098,Melbourne Beach,Florida
1099,Lockwood,Montana
1100,Lone Star,Texas
1101,Poulan,Georgia
1102,Santa Clara,Texas
1103,Crystal Lakes,Ohio
1104,Maverick Junction,South Dakota
1105,Algona,Washington
1106,Deer Lake,Pennsylvania
1107,Wink,Texas
1108,Hanaford,Illinois
1109,Brookville,New York
1110,Halstead,Kansas
1111,Wilton,North Dakota
1112,Fowlkes,Tennessee
1113,Galena,Alaska
1114,Crane,Oregon
1115,Camp Wood,Texas
1116,Fern Park,Florida
1117,Kalida,Ohio
1118,Ripley,Tennessee
1119,Folsom,New Jersey
1120,Kitzmiller,Maryland
1121,Torrington,Connecticut
1122,New Union,Tennessee
1123,Corydon,Indiana
1124,Briaroaks,Texas
1125,Humphreys,Missouri
1126,Wright,Minnesota
1127,Saltsburg,Pennsylvania
1128,Seminole Manor,Florida
1129,Countryside,Virginia
1130,Rupert,Pennsylvania
1131,Kemp,Texas
1132,Lake Bridgeport,Texas
1133,Thomasboro,Illinois
1134,Pueblo Nuevo,Texas
1135,Sumner,Mississippi
1136,Fair Plain,Michigan
1137,Nixon,Pennsylvania
1138,Qulin,Missouri
1139,Point Pleasant,New Jersey
1140,Cucumber,West Virginia
1141,Mount Erie,Illinois
1142,Williamsburg,Iowa
1143,Lexington,Kentucky
1144,Draper,Utah
1145,Baron,Oklahoma
1146,Suttons Bay,Michigan
1147,Boalsburg,Pennsylvania
1148,South Ogden,Utah
1149,Maskell,Nebraska
1150,Bloomingdale,Georgia
1151,Linganore,Maryland
1152,Baytown,Texas
1153,Friendship,Ohio
1154,Essex,Montana
1155,Atkins,Virginia
1156,Clarkton,Missouri
1157,Cambria,California
1158,Muttontown,New York
1159,Everton,Missouri
1160,Little Elm,Texas
1161,Golden's Bridge,New York
1162,Jamestown,California
1163,Carlton,Oregon
1164,Brooks,Kentucky
1165,Charlottsville,Pennsylvania
1166,Wakarusa,Kansas
1167,Lostine,Oregon
1168,Savona,New York
1169,Cadillac,Michigan
1170,Sidman,Pennsylvania
1171,Buckatunna,Mississippi
1172,Kerr,Montana
1173,Mina,Nevada
1174,Hiawatha,Kansas
1175,Marlinton,West Virginia
1176,Livingston,Wisconsin
1177,Forestville,New York
1178,Quentin,Pennsylvania
1179,Murphy,North Carolina
1180,Puhi,Hawaii
1181,Palmer,Kansas
1182,Mertens,Texas
1183,Glendale,Colorado
1184,Lyford,Texas
1185,New Boston,Texas
1186,Havelock,Iowa
1187,New Columbus,Pennsylvania
1188,Lamar,South Carolina
1189,Alta Vista,Iowa
1190,University Park,Iowa
1191,Calico Rock,Arkansas
1192,Gordonville,Pennsylvania
1193,Silver City,North Carolina
1194,Alhambra,California
1195,Dawson,North Dakota
1196,Malmo,Nebraska
1197,Bunker Hill,Oregon
1198,Vancleave,Mississippi
1199,Throckmorton,Texas
1200,Remerton,Georgia
1201,Romancoke,Maryland
1202,Potosi,Missouri
1203,Williams,South Carolina
1204,Hortense,Georgia
1205,Forest City,Missouri
1206,Van Buren,Ohio
1207,Lima,Oklahoma
1208,Bear Rocks,Pennsylvania
1209,King and Queen Court House,Virginia
1210,Topeka,Illinois
1211,Alpine,Utah
1212,Briarcliffe Acres,South Carolina
1213,Arp,Texas
1214,Laton,California
1215,Saginaw,Michigan
1216,Salem,Oregon
1217,Pinehurst,Texas
1218,Manheim,Pennsylvania
1219,McIntosh,Alabama
1220,Aguas Buenas,Puerto Rico
1221,Pe Ell,Washington
1222,Lake Milton,Ohio
1223,Alderson,West Virginia
1224,Gibbon,Minnesota
1225,Hooppole,Illinois
1226,Panola,Illinois
1227,Anawalt,West Virginia
1228,Navassa,North Carolina
1229,Palm River-Clair Mel,Florida
1230,Williams Acres,New Mexico
1231,Albany,Minnesota
1232,Coney Island,Missouri
1233,Esterbrook,Wyoming
1234,Elmwood Park,Illinois
1235,Peavine,Oklahoma
1236,Junction City,Arkansas
1237,Anna,Illinois
1238,Roosevelt Park,Michigan
1239,Kingston Estates,New Jersey
1240,Weston,Iowa
1241,Pearl River,New York
1242,Canada Creek Ranch,Michigan
1243,Pine,Arizona
1244,Ashdown,Arkansas
1245,North Brentwood,Maryland
1246,Homestead,Missouri
1247,Fremont,North Carolina
1248,Hall,Montana
1249,Goldsboro,Pennsylvania
1250,St. Martins,Missouri
1251,Howey-in-the-Hills,Florida
1252,Baker,Nevada
1253,Quinn,South Dakota
1254,Harris,Missouri
1255,Breckenridge,Minnesota
1256,Springboro,Pennsylvania
1257,Trent Woods,North Carolina
1258,McKay,Oregon
1259,Arlee,Montana
1260,Preston,Nevada
1261,Holcomb,Kansas
1262,Trinidad,California
1263,Groesbeck,Ohio
1264,Kenton,Oklahoma
1265,Martin,Michigan
1266,Crumpton,Maryland
1267,St. Donatus,Iowa
1268,Welch,West Virginia
1269,Manchester,Maryland
1270,Bunn,North Carolina
1271,Milan,Georgia
1272,Sleepy Hollow,New York
1273,Bessemer,Michigan
1274,Flute Springs,Oklahoma
1275,Gibson,North Carolina
1276,Easton,Missouri
1277,Waggoner,Illinois
1278,Standard,Illinois
1279,Woodworth,North Dakota
1280,Concord,Nebraska
1281,Whiteface,Texas
1282,Trumbauersville,Pennsylvania
1283,La Grange Park,Illinois
1284,Hatfield,Indiana
1285,Spencer,Idaho
1286,Pierce,Idaho
1287,Pottstown,Pennsylvania
1288,Red Jacket,West Virginia
1289,Savannah,Texas
1290,Burnt Prairie,Illinois
1291,Forty Fort,Pennsylvania
1292,Plattville,Illinois
1293,Oostburg,Wisconsin
1294,Sloatsburg,New York
1295,Coalmont,Tennessee
1296,Leavittsburg,Ohio
1297,Yale,Kansas
1298,Alsen,North Dakota
1299,Chicopee,Massachusetts
1300,Hughes,Arkansas
1301,Finlayson,Minnesota
1302,Elkins,Arkansas
1303,Point Arena,California
1304,East Norwich,New York
1305,New Virginia,Iowa
1306,Jewell,Kansas
1307,Campbell,Texas
1308,Lewisburg,Louisiana
1309,Swink,Colorado
1310,Millsboro,Pennsylvania
1311,Bohners Lake,Wisconsin
1312,Lake Oswego,Oregon
1313,Walls,Mississippi
1314,Shenandoah,Virginia
1315,Fishing Creek,Maryland
1316,Vernon,Alabama
1317,Bergenfield,New Jersey
1318,Riddleville,Georgia
1319,Glandorf,Ohio
1320,Chest Springs,Pennsylvania
1321,Freeport,Pennsylvania
1322,Herrick,Illinois
1323,Powers,Michigan
1324,Franklin Park,New Jersey
1325,Yarnell,Pennsylvania
1326,Ware Shoals,South Carolina
1327,Lowell,Michigan
1328,Phillipsburg,Kansas
1329,Fresno,California
1330,Highland,Arkansas
1331,Crestwood,Kentucky
1332,Estherville,Iowa
1333,Kingman,Indiana
1334,Monroe,Oklahoma
1335,Dallas,Texas
1336,Zephyrhills North,Florida
1337,Adams,Wisconsin
1338,Forest Park,Georgia
1339,San Marine,Oregon
1340,South Willard,Utah
1341,Stanwood,Iowa
1342,Decatur,Mississippi
1343,Alba,Texas
1344,St. James,North Carolina
1345,Danielson,Connecticut
1346,Fulton,Maryland
1347,Bishop,Texas
1348,Norris,Tennessee
1349,Thompsonville,Connecticut
1350,Encino,Texas
1351,Harrisville,Rhode Island
1352,Moscow,Maryland
1353,Woodlawn,North Carolina
1354,Gibson City,Illinois
1355,Perris,California
1356,Nescopeck,Pennsylvania
1357,Whitehorse,South Dakota
1358,Bradfordsville,Kentucky
1359,Texline,Texas
1360,Van Buren,Arkansas
1361,Lidgerwood,North Dakota
1362,Bowlus,Minnesota
1363,Kirtland,New Mexico
1364,Belwood,North Carolina
1365,New Hempstead,New York
1366,Forestburg,South Dakota
1367,Holbrook,Arizona
1368,Athens,Texas
1369,Big Pine Key,Florida
1370,Isabela,Puerto Rico
1371,Leitersburg,Maryland
1372,Rio Pinar,Florida
1373,Whitefish,Montana
1374,Au Sable Forks,New York
1375,Dora,Arkansas
1376,Ellisville,Missouri
1377,Dunlevy,Pennsylvania
1378,Marshall,Minnesota
1379,Dell,Arkansas
1380,Hazard,Nebraska
1381,Pond Creek,Oklahoma
1382,Carbon,Indiana
1383,Greensburg,Kansas
1384,Waleska,Georgia
1385,Pungoteague,Virginia
1386,Leo-Cedarville,Indiana
1387,Wolf Lake,Michigan
1388,Monroeville,Ohio
1389,Centreville,Mississippi
1390,Alpine Northeast,Wyoming
1391,Gonvick,Minnesota
1392,Fort Fetter,Pennsylvania
1393,Caddo Valley,Arkansas
1394,Lockwood,California
1395,O'Donnell,Texas
1396,Gallipolis,Ohio
1397,Leshara,Nebraska
1398,Robbins,North Carolina
1399,Bowmore,North Carolina
1400,Edmore,North Dakota
1401,Grant,Michigan
1402,Gardendale,Texas
1403,Pitkin,Colorado
1404,Wallis,Texas
1405,Martinsburg,Iowa
1406,El Rancho Vela,Texas
1407,Langhorne,Pennsylvania
1408,Centerville,Montana
1409,New Auburn,Wisconsin
1410,Lyons,Texas
1411,North Walpole,New Hampshire
1412,Borden,Indiana
1413,Seltzer,Pennsylvania
1414,Whispering Pines,North Carolina
1415,Perryville,Maryland
1416,Bay Point,California
1417,Nisqually Indian Community,Washington
1418,Burnettsville,Indiana
1419,East Dailey,West Virginia
1420,Early,Texas
1421,Burlington,North Dakota
1422,Pineville,Missouri
1423,Belle Vernon,Pennsylvania
1424,Mineral City,Ohio
1425,Byron Center,Michigan
1426,Boykin,Georgia
1427,Oak Ridge,Florida
1428,Theodosia,Missouri
1429,Walloon Lake,Michigan
1430,Sturgeon,Missouri
1431,Nelson,Illinois
1432,Milan,Michigan
1433,Culbertson,Nebraska
1434,Westfield Center,Ohio
1435,Klamath,California
1436,Lame Deer,Montana
1437,La Plata,Missouri
1438,Benton Harbor,Michigan
1439,Brooklyn,Michigan
1440,Clifton Springs,New York
1441,Brandywine Bay,North Carolina
1442,Papillion,Nebraska
1443,Monterey,Kentucky
1444,Forest Hill,Louisiana
1445,Beaulieu,Minnesota
1446,Laurel Hill,Florida
1447,Cranberry Lake,New York
1448,Saucier,Mississippi
1449,Little Rock,Arkansas
1450,Orrville,Ohio
1451,Gresham,Nebraska
1452,Lenoir,North Carolina
1453,Delhi,Louisiana
1454,Easton,Minnesota
1455,Geronimo,Texas
1456,Concord,North Carolina
1457,Penryn,California
1458,Grantsville,Maryland
1459,Teviston,California
1460,Jewett,Texas
1461,Caneyville,Kentucky
1462,Montclair,California
1463,Wheeler,Mississippi
1464,Concepcion,Texas
1465,Fort Indiantown Gap,Pennsylvania
1466,Bonaparte,Iowa
1467,Sawyer,Kansas
1468,Shirley,Indiana
1469,White Signal,New Mexico
1470,Hermanville,Mississippi
1471,Washington Park,Illinois
1472,Brookston,Minnesota
1473,Seneca,Pennsylvania
1474,Nevada,Iowa
1475,Cameron,Wisconsin
1476,Hollymead,Virginia
1477,Chatom,Alabama
1478,Forestbrook,South Carolina
1479,Alsip,Illinois
1480,Taloga,Oklahoma
1481,Zanesville,Indiana
1482,Buffalo,Indiana
1483,Bergoo,West Virginia
1484,Florence,Texas
1485,Oilton,Texas
1486,Cove Creek,North Carolina
1487,Charlestown,Maryland
1488,Southwest Ranches,Florida
1489,Lanark,Illinois
1490,Lemont,Illinois
1491,Bethany,West Virginia
1492,Centuria,Wisconsin
1493,Helena West Side,Montana
1494,Granite City,Illinois
1495,Cloverdale,Indiana
1496,Wellton,Arizona
1497,Seneca,Illinois
1498,Moccasin,Montana
1499,Hudson,South Dakota
1500,Eminence,Missouri
1501,Wintersville,Ohio
1502,Marion,Ohio
1503,Forest Junction,Wisconsin
1504,Ramah,New Mexico
1505,Leal,North Dakota
1506,Schuyler,Nebraska
1507,North Baltimore,Ohio
1508,Camden-on-Gauley,West Virginia
1509,St. Joseph,Iowa
1510,South Floral Park,New York
1511,Powell,Ohio
1512,Park City,Utah
1513,Guntersville,Alabama
1514,Coral Hills,Maryland
1515,Westview,Florida
1516,Monticello,Louisiana
1517,Welcome,South Carolina
1518,Shields,Michigan
1519,London,Kentucky
1520,North Omak,Washington
1521,Morrisonville,Illinois
1522,Montrose,Arkansas
1523,Dollar Bay,Michigan
1524,Mill Neck,New York
1525,Garrison,Montana
1526,West Milton,Pennsylvania
1527,Fontenelle,Wyoming
1528,Fruitville,Florida
1529,Stoneville,Mississippi
1530,Laytonville,California
1531,Friendsville,Pennsylvania
1532,Brave,Pennsylvania
1533,Meade,Kansas
1534,Live Oak,South Carolina
1535,Macomb,Illinois
1536,Pratt,West Virginia
1537,South Lakes,Alaska
1538,North Barrington,Illinois
1539,Big Sky,Montana
1540,Mullens,West Virginia
1541,Utica,Pennsylvania
1542,Bangor,Michigan
1543,Atherton,California
1544,Hornersville,Missouri
1545,Wilkinson,Indiana
1546,Tidioute,Pennsylvania
1547,Sautee-Nacoochee,Georgia
1548,Chico,California
1549,Reynoldsville,West Virginia
1550,Nelsonville,New York
1551,Mapleton,Minnesota
1552,Ansley,Nebraska
1553,Sabina,Ohio
1554,Arkoe,Missouri
1555,Hellertown,Pennsylvania
1556,Willow,Oklahoma
1557,Nashville,Indiana
1558,Scott AFB,Illinois
1559,Oneida,New York
1560,Bay Harbor Islands,Florida
1561,East Prairie,Missouri
1562,Sail Harbor,Connecticut
1563,Pittsburg,Oklahoma
1564,Cuthbert,Georgia
1565,Auburn,Iowa
1566,Winston,New Mexico
1567,Briarwood,North Dakota
1568,New Springfield,Ohio
1569,Encantada-Ranchito-El Calaboz,Texas
1570,Cisco,Illinois
1571,Colesburg,Iowa
1572,Elizabeth,Minnesota
1573,Naches,Washington
1574,Roy,Washington
1575,Berryville,Texas
1576,Four Corners,Texas
1577,Delway,North Carolina
1578,Maugansville,Maryland
1579,Cut Off,Louisiana
1580,Burlington,Vermont
1581,Lake Roesiger,Washington
1582,Hannibal,Missouri
1583,Alta,Iowa
1584,Alakanuk,Alaska
1585,Sanderson,Texas
1586,Big Bass Lake,Pennsylvania
1587,Lowesville,North Carolina
1588,Websterville,Vermont
1589,Clayton,Missouri
1590,Marysvale,Utah
1591,Old Jefferson,Louisiana
1592,New Ulm,Texas
1593,Ulysses,Nebraska
1594,Castle Shannon,Pennsylvania
1595,Mont Clare,Pennsylvania
1596,Mukwonago,Wisconsin
1597,Mayflower,Arkansas
1598,Lake City,South Carolina
1599,Franklin Center,New Jersey
1600,Hato Arriba,Puerto Rico
1601,Konterra,Maryland
1602,Bloomsbury,New Jersey
1603,Silver Lake,North Carolina
1604,Gilbert,Minnesota
1605,Como,North Carolina
1606,Wataga,Illinois
1607,Greenwood,Illinois
1608,Hagan,Georgia
1609,Wellersburg,Pennsylvania
1610,Moshannon,Pennsylvania
1611,West Grove,Pennsylvania
1612,Park City,Kansas
1613,De Beque,Colorado
1614,Princeville,North Carolina
1615,Oakland,Oregon
1616,West Liberty,Kentucky
1617,Grafton,West Virginia
1618,Adams Run,South Carolina
1619,Kiryas Joel,New York
1620,Levant,Kansas
1621,Oakdale,California
1622,South Williamsport,Pennsylvania
1623,Bakersfield,California
1624,Conner,Montana
1625,Raceland,Louisiana
1626,Linville,Virginia
1627,Holly Hill,Florida
1628,Alum Creek,West Virginia
1629,De Graff,Ohio
1630,Blacklake,California
1631,Collins,Wisconsin
1632,Avon,Illinois
1633,Grinnell,Iowa
1634,Belle Rive,Illinois
1635,Nogal,New Mexico
1636,Road Runner,Texas
1637,Wilton,Minnesota
1638,Saratoga,North Carolina
1639,Altamont,Pennsylvania
1640,Conyngham,Pennsylvania
1641,Ruthton,Minnesota
1642,Nemacolin,Pennsylvania
1643,Lake LeAnn,Michigan
1644,Smithville,Missouri
1645,Bend,Oregon
1646,Seven Corners,Virginia
1647,Sauk Village,Illinois
1648,Lewisberry,Pennsylvania
1649,Thomas,West Virginia
1650,Hamlet,North Carolina
1651,Holly Springs,Mississippi
1652,Madrid,Alabama
1653,Holland,Arkansas
1654,Cloquet,Minnesota
1655,Onancock,Virginia
1656,Warren,Indiana
1657,Fort Pierce,Florida
1658,Nauvoo,Alabama
1659,Everly,Iowa
1660,Paraje,New Mexico
1661,Corwin,Ohio
1662,Wellston,Ohio
1663,Waipio,Hawaii
1664,Simla,Colorado
1665,Patillas,Puerto Rico
1666,Cable,Illinois
1667,Strodes Mills,Pennsylvania
1668,Stoddard,Wisconsin
1669,Country Knolls,New York
1670,North Hills,New York
1671,Ortonville,Minnesota
1672,Woodlands,California
1673,Heber,Utah
1674,Clarktown,Ohio
1675,Bendersville,Pennsylvania
1676,Booth,West Virginia
1677,Cullison,Kansas
1678,West DeLand,Florida
1679,Erin,Tennessee
1680,Del Rio,Texas
1681,Madrid,Nebraska
1682,Crossnore,North Carolina
1683,Ridley Park,Pennsylvania
1684,Manitou,Kentucky
1685,Chance,Maryland
1686,Ebro,Minnesota
1687,Saltillo,Tennessee
1688,New Hyde Park,New York
1689,Epworth,Iowa
1690,Concordia,Kansas
1691,Jackson,Montana
1692,Sykesville,Maryland
1693,McDade,Texas
1694,Monaca,Pennsylvania
1695,Goldsby,Oklahoma
1696,Mineral Ridge,Ohio
1697,Neshanic Station,New Jersey
1698,Ravia,Oklahoma
1699,Boyd,Wisconsin
1700,Newport,North Carolina
1701,Harman,West Virginia
1702,Northmoor,Missouri
1703,Santa Fe Springs,California
1704,Easton,Maryland
1705,Homewood Canyon,California
1706,Millersburg,Indiana
1707,Mayfield Heights,Ohio
1708,Old Appleton,Missouri
1709,Woodbourne,Pennsylvania
1710,Akwesasne,New York
1711,Belvedere Park,Georgia
1712,Richview,Illinois
1713,Bowdon,North Dakota
1714,Laurence Harbor,New Jersey
1715,Oral,South Dakota
1716,Bangs,Texas
1717,Humphrey,Nebraska
1718,Six Shooter Canyon,Arizona
1719,La Riviera,California
1720,Hewitt,Minnesota
1721,Verdon,South Dakota
1722,DeCordova,Texas
1723,Frankfort,South Dakota
1724,Cedar Hills,Oregon
1725,Fairwood,Washington
1726,Estill Springs,Tennessee
1727,Calumet,Oklahoma
1728,Conconully,Washington
1729,Ganado,Arizona
1730,Burlison,Tennessee
1731,Melbourne,Iowa
1732,Spray,Oregon
1733,Oliver,Wisconsin
1734,Cleveland,Utah
1735,Cottonwood,Idaho
1736,Kief,North Dakota
1737,Hubbard,Minnesota
1738,Dante,Virginia
1739,Homeland,California
1740,Laconia,Indiana
1741,Freedom,California
1742,Walden,Colorado
1743,Colville,Washington
1744,Norwich,Connecticut
1745,Bethune,Colorado
1746,Point of Rocks,Maryland
1747,Clearlake Oaks,California
1748,Callisburg,Texas
1749,Dukedom,Tennessee
1750,Hiller,Pennsylvania
1751,Highland,Illinois
1752,Dodson,Texas
1753,Blooming Valley,Pennsylvania
1754,Galt,California
1755,Silverton,Ohio
1756,Honcut,California
1757,Lime Ridge,Wisconsin
1758,Pierrepont Manor,New York
1759,Conway,Florida
1760,Sorgho,Kentucky
1761,Edgerton,Missouri
1762,Saint Joseph,Kentucky
1763,Louisburg,Missouri
1764,Edmond,Kansas
1765,Dry Ridge,Ohio
1766,Dakota Dunes,South Dakota
1767,West Mansfield,Ohio
1768,McFarlan,North Carolina
1769,Linwood,Nebraska
1770,Harold,Florida
1771,Myrtle Springs,Texas
1772,Wallace,Florida
1773,Valle Vista,New Mexico
1774,Combined Locks,Wisconsin
1775,Agency Village,South Dakota
1776,Lepanto,Arkansas
1777,Laguna Hills,California
1778,Crook City,South Dakota
1779,Wainwright,Alaska
1780,Holly Hill,South Carolina
1781,Homestead,Florida
1782,St. Louisville,Ohio
1783,Rancho Calaveras,California
1784,Afton,Virginia
1785,St. Francis,Minnesota
1786,East Meadow,New York
1787,Upper Nyack,New York
1788,Three Rivers,Michigan
1789,Avoca,Wisconsin
1790,Monroe,Oregon
1791,Fredericksburg,Pennsylvania
1792,Country Club Estates,Georgia
1793,Buckingham,Florida
1794,Warrenton,Virginia
1795,Harleyville,South Carolina
1796,Fillmore,Utah
1797,Ponchatoula,Louisiana
1798,Grand Falls Plaza,Missouri
1799,Heeia,Hawaii
1800,Fairbanks,Alaska
1801,Union,Nebraska
1802,East Douglas,Massachusetts
1803,Poca,West Virginia
1804,Lexington,Oklahoma
1805,Tyrone,Georgia
1806,Bucyrus,Kansas
1807,Cherry Grove,Oregon
1808,Beaux Arts Village,Washington
1809,Greenland,Michigan
1810,Willard,New Mexico
1811,Palos Park,Illinois
1812,Ely,Minnesota
1813,Livingston,Louisiana
1814,Marenisco,Michigan
1815,Munnsville,New York
1816,Akron,Iowa
1817,Campbell's Island,Illinois
1818,Spring Valley,Ohio
1819,Mound,Texas
1820,Englewood,New Jersey
1821,Callery,Pennsylvania
1822,Ashville,Ohio
1823,Los Ranchos de Albuquerque,New Mexico
1824,Alexander,Iowa
1825,Dover Base Housing,Delaware
1826,Pinebluff,North Carolina
1827,Mariemont,Ohio
1828,Big Stone Colony,Montana
1829,Bardolph,Illinois
1830,Byron,California
1831,Wright,Florida
1832,Blue Eye,Missouri
1833,Valley Home,California
1834,Oklahoma,Pennsylvania
1835,Duncan,South Carolina
1836,Sausalito,California
1837,North Courtland,Alabama
1838,Wheaton,Maryland
1839,Alma,Texas
1840,Los Prados,Puerto Rico
1841,Union Hill-Novelty Hill,Washington
1842,SeaTac,Washington
1843,Cresbard,South Dakota
1844,Altoona,Florida
1845,Laurel Park,Virginia
1846,Hawaiian Paradise Park,Hawaii
1847,Roper,North Carolina
1848,Clemson University,South Carolina
1849,Otis Orchards-East Farms,Washington
1850,Leland,Iowa
1851,Launiupoko,Hawaii
1852,Crane,Missouri
1853,Wolfforth,Texas
1854,Grygla,Minnesota
1855,Carlisle,Ohio
1856,Madison Heights,Virginia
1857,Grand Isle,Maine
1858,Bessemer Bend,Wyoming
1859,Irving,Illinois
1860,Adams,Oregon
1861,Morrisonville,New York
1862,Selden,New York
1863,Orangeville,Ohio
1864,Los Minerales,Texas
1865,Ladora,Iowa
1866,North Salt Lake,Utah
1867,Hobson,Alabama
1868,La Villita,New Mexico
1869,Ansonia,Ohio
1870,Unadilla,Georgia
1871,Holcomb,Mississippi
1872,Timberwood Park,Texas
1873,Clarkdale,Arizona
1874,Franklin,California
1875,Socorro,New Mexico
1876,Blandburg,Pennsylvania
1877,Hansford,West Virginia
1878,Saddlebrooke,Arizona
1879,Lebanon,Kansas
1880,Arco,Idaho
1881,Moundville,Missouri
1882,McCracken,Kansas
1883,Marshall,Texas
1884,Claire City,South Dakota
1885,Fulshear,Texas
1886,Saddle River,New Jersey
1887,Casey,Iowa
1888,Presidential Lakes Estates,New Jersey
